,000270.KS,000660.KS,005380.KS,005930.KS,006400.KS,009540.KS,012450.KS,028260.KS,034020.KS,035420.KS,042660.KS,051910.KS,055550.KS,068270.KS,069500.KS,105560.KS,133690.KS,148070.KS,153130.KS,207940.KS,229200.KS,261240.KS,360750.KS,411060.KS,458730.KS,AAPL,AMD,AMZN,AVGO,COST,GOOGL,JPM,LLY,META,MSFT,NVDA,TLT,TSLA,V,XOM
2020-08-31,,,,,,,,,0.005253365496343025,0.020812935312016362,,0.02516153183302131,,0.00851444557806968,0.07104068997648312,,0.09463211668870736,0.07999897251020555,0.099998716003793,0.013120097753199512,0.030790814728985344,0.07999897251020555,0.06825750813731425,0.20000000000000007,0.07148620881750221,0.040372169967682316,0.007955738800128506,0.042788718453195235,,,,,,,,0.01164444464938999,0.02302668010243091,0.005145872681326849,,
2020-09-30,,,,,0.020709294900698023,,,,0.003318708765491452,0.0228661192050059,,0.01833886897602002,,,0.06889962020824768,,0.07074893540801103,0.08146670644210219,0.10183338343032602,0.012061635301048848,0.027709303788708256,0.08146670644210219,0.0928688498018788,0.2,0.11862083698672456,0.015396132136723585,0.007625827342827149,0.01621594560850384,,,,,,,,0.011754771857805138,0.02350655057058453,0.004591802827190902,,
2020-10-31,,,,,0.023130421967838394,,,,0.0036744324363852526,0.023378272856128243,,0.02008675506606269,,,0.0809012070581512,,0.08559968912312549,0.08094019700209715,0.10117524664127615,0.013645098174512845,0.03300336662297335,0.08094019700209715,0.0629086513150763,0.19999999999999998,0.07219079881878544,0.036554481863143445,0.0050049576381308025,0.03998675223383568,,,,,,,,0.008943605008890814,0.022917076108845368,0.005018793062644261,,
2020-11-30,,,0.01610942956167667,,0.03115165107618509,,,,0.0035292200892894387,,,0.016931403596124408,,,0.10131836471340691,,0.0496664477189473,0.08032891044802085,0.1004111376630246,0.014752211426422334,0.05032759700864483,0.08032891044802085,0.035042019186920445,0.20000000000000007,0.037940232682361665,0.020343967389158862,0.008441501112563083,,,0.1178630957506846,,,,,,0.011498101992637184,0.019840223922918634,0.004175574212992271,,
2020-12-31,0.009784063991387145,,0.009092548394613742,,0.020418374207066513,,,,0.003107476573787406,,,0.020079178175514394,,,0.045715969631149996,,0.08419018431950162,0.08180142873931508,0.10225178628502422,,0.02450932269074627,0.08180142902801937,0.05951397532236764,0.2,0.06441093883245719,,0.011712986566833327,,0.03577709008011286,0.09410217532401441,,,,,,0.02118772805268252,0.02597653179457584,0.00456681199083047,,
2021-01-31,0.014703339299296368,,,0.016992356821965166,0.02819943284721984,,,,0.006839842082067542,,,0.016407304008241523,,,0.03172975265569744,,0.0345433749202049,0.0802344346675264,0.10029304293630847,,0.031946916925051055,0.0802344346675264,0.04319961719905645,0.2,0.09188264859922239,0.02200804827557474,,,0.07502251682184181,0.08568852371366842,,,,,,0.015675429786473207,0.020337255101051967,0.004061728672005918,,
2021-02-28,0.023312320573599707,,,0.040427574464428996,0.024288412903592328,,,,0.0038831258698887173,,,0.016452857486928228,,,0.08176290180275318,,0.04942669096601858,0.08159897016892564,0.1019987130223947,,0.06052883469083603,0.08159897041791578,0.036031284133682215,0.2,0.03849813510029318,0.02254379087301463,,,0.03126962476009418,,,0.034476791602795105,0.045623969154114076,,,,0.02281667656952998,0.003460355439194718,,
2021-03-31,0.014758863402863505,0.024094951944400186,,,0.03159482886794728,,,,0.0073572194466884,,,0.017354447082252377,,,0.040536768572357294,,0.03590905170326706,0.07863095863654408,0.09828869814326831,,0.02385477666748102,0.07863095839268525,0.0443826138413094,0.2,0.09110976796131151,,,,0.08375965802907161,,0.04322559233465331,0.032605537186114086,,,,,0.030095399646240237,0.00441484348161245,,0.019395064659932723
2021-04-30,0.013638036668827814,,0.014471162677977044,0.01982315707895103,0.03557430310817884,,,,0.0019569069939356252,,,,,,0.03707165348297288,,0.055416985342108246,0.07948484935432988,0.09935606154616199,,0.036481211364619515,0.07948484911952929,0.05616791692986466,0.2,0.050060459689770645,,,,0.07161578757636129,,0.053343255901568756,0.029572038372556744,,,,,0.033167754537469035,0.008240956306118652,,0.02507265394869815
2021-05-31,0.013755244982759242,,0.01495708642758765,0.020152021353532685,,,,,0.001983912357940639,0.05566774963099093,,,,,0.03794874869598853,,0.05344064750829961,0.08137964352275201,0.10172455425601759,,0.03654798847837674,0.08137964328687615,0.06080551801171205,0.19999999999999998,0.05387975912640021,0.01945724739903316,,,,,0.07229604591547317,0.03435478204251057,,,,,0.03033856905333283,0.00889145782625217,,0.021039380124163922
