Date,MVO_MaxSharpe,RiskParity,HRP,EqualWeight,BM_KODEX200,BM_SP500_KRW,BM_6040_Global
2020-01-31,0.04675698369695135,0.00721259091452552,0.02381042019803926,0.017682974399532796,-0.029095446175189443,0.026195269982893343,0.0024242821049301985
2020-02-29,-0.013644220708349242,-0.031131707805505605,-0.02611648726365014,-0.02241131993878081,-0.05802881534208293,-0.06040183714678338,-0.03075523779803539
2020-03-31,-0.02483312996627479,-0.09189047374913588,-0.04205696390327099,-0.060394472961816326,-0.11419635054350163,-0.11664263736055525,-0.07310409741635543
2020-04-30,0.06310774954468155,0.12221811068812172,0.07462423774578267,0.10434477650871031,0.08990720078504277,0.11600596870953828,0.06329972057672793
2020-05-31,0.04105301272163918,0.042525267993199965,0.04461005726165645,0.06306522610650149,0.03698678155358759,0.07117165535754477,0.03611203783185177
2020-06-30,0.03378113510725129,0.026338068508376954,0.012591324555302905,0.055770497127438506,0.048365994562522996,-0.014730226597289509,0.010493673632507182
2020-07-31,0.04670252217896847,0.06424695060750284,0.05747771890908949,0.07195401409171613,0.06820936510074183,0.05100271671562662,0.038170978919500886
2020-08-31,0.031372015875773214,0.07707112481430078,0.0351859731768715,0.10058000442927606,0.027230456645032985,0.06083027512701755,0.02215288690534587
2020-09-30,-0.05486971061878076,-0.053069594501455715,-0.037835646655456134,-0.0621261852240994,0.011058572983892345,-0.04701535146445723,-0.008647579956910123
2020-10-31,-0.05568986087425965,-0.04478583537218521,-0.03619992274017115,-0.04701280373185621,-0.028851885020033885,-0.05694423050552844,-0.02765073423930593
2020-11-30,0.0728689974754758,0.07601468320245318,0.034843493595863154,0.09925557104015448,0.15079618292472352,0.08404941392912013,0.06837307323332778
2020-12-31,0.030691263496569598,0.025615368819273017,0.028310927439119934,0.03600903978000477,0.13882100749188142,0.020229351588042066,0.0467838078850728
2021-01-31,0.020457425930551613,0.028311621518609775,0.016985477333571024,0.04284908777267208,0.042353652283312115,0.013379185399963411,0.01670995799503599
2021-02-28,-0.04042331792048433,-0.0238857022720884,-0.021402933903208993,-0.02760895867865872,0.014103429677418289,0.03412590969331397,0.010937876125471929
2021-03-31,-0.0194726466140513,0.013071392225353905,0.008489977519109689,0.01898583714955457,0.011509239026276319,0.057720350980169144,0.019860848190930286
2021-04-30,0.006555068659376487,0.013317900015802636,0.012041975058565017,0.01548825813599043,0.018326341424214743,0.029022009586003872,0.013227166501188103
2021-05-31,0.0032131984532117555,0.0367155814873032,0.027037803622631414,0.03826681491881548,0.010994460723092958,0.01627141113056174,0.0073222434361604576
2021-06-30,0.021093422932559797,0.022721704937052462,0.015245907440609547,0.04651901155206161,0.02654351279850231,0.03451581419063654,0.020590886168778213
2021-07-31,0.02191850457443873,0.0050878445904467455,0.009767912697179,-0.001120090844696523,-0.030882659184445216,0.03493270676777205,0.005570744733737364
2021-08-31,0.04765500985529912,0.031155262612905334,0.028821310905002822,0.03009500899566581,-0.011768803219910917,0.05084883325695633,0.01138126836458596
2021-09-30,-0.02815815074508175,-0.02453624258377423,-0.017370474620908596,-0.022697788073672974,-0.04263428818822668,-0.028674642718403143,-0.027519486379120682
2021-10-31,0.03924329572247661,0.024209005382336175,0.007294411722608286,0.02912354039123291,-0.03200898163680488,0.05208452083505266,-0.0009538455722596748
2021-11-30,0.024429539053964475,-0.004607814738692297,-0.0008277897241184808,-0.004678688369770195,-0.03593045918180582,0.011823518862673854,0.0011097996617224885
2021-12-31,0.012378181869645533,0.03656785454207601,0.02417226882450473,0.027232045106980317,0.06518815490291319,0.04550105820193706,0.032925281205696495
2022-01-31,-0.03592556648547032,-0.057600692981915134,-0.0399644355653656,-0.06429151343808433,-0.08930091488266978,-0.038554929828812035,-0.04457038086761941
2022-02-28,0.004910409445965479,0.003372750018796774,0.00677604982567729,0.004901637721591927,0.009793162706753566,-0.03764943151368416,-0.009220042751705177
2022-03-31,0.030831324403121512,0.0500420614181283,0.03277747877262772,0.04579401808179945,0.012976567151980811,0.04872384341589697,0.012887335363342366
2022-04-30,-0.005497422229777397,-0.025151580710046143,-0.0039059777297025893,-0.023115785244314502,-0.02851795455601136,-0.041156695857963,-0.02559240637805786
2022-05-31,-0.027386783290643882,-0.015601869403083644,-0.017042763006160047,-0.00954024333642105,-0.001971259826638261,-0.02619662511297094,-0.009390741511225957
2022-06-30,0.005375998580661918,-0.04242264241971915,-0.025535065123928818,-0.04758023886668372,-0.12880924345622713,-0.03379896609743882,-0.05498766747021196
2022-07-31,0.029481172996177495,0.040276174491083096,0.029513186383550903,0.06311877804780532,0.0489069260244408,0.0865673414844641,0.05213839408706289
2022-08-31,-0.0004016219774533689,-0.009535316173582737,-0.00043081643162448354,-0.00305313108798024,-0.004786341286870388,-3.900819990976245e-05,-0.013067925260981545
2022-09-30,0.01826235089143044,-0.0315347635662801,-0.01860158156684921,-0.048300777269784226,-0.12271169921523062,-0.03868585093039012,-0.05487568448958992
2022-10-31,0.04318697240274424,0.03602215914978948,0.04064769229540309,0.057709565511188235,0.06656358720116007,0.07483404892093404,0.040567267922096396
2022-11-30,-0.02337748285026154,0.005323947660625919,-0.00944852602449924,-0.004321641706412352,0.07041554712403109,-0.015897454549680945,0.02947986414526451
2022-12-31,-0.06421451265999756,-0.044594907787774196,-0.05239516187342864,-0.06829138204513571,-0.0773187308876534,-0.10392318785464616,-0.05541157476519774
2023-01-31,-0.004316251680281552,0.04111167365158074,0.04354629909261758,0.0545654071079114,0.08895653150528049,0.03863162147856758,0.04791382763287208
2023-02-28,0.021623587386593333,0.0024551538239922497,0.02035536472790667,0.01852478119175626,-0.007774760116024182,0.04360792068943864,0.0029418398751786486
2023-03-31,0.03303012063734279,0.02733779004997581,0.020866638888538503,0.02042933249058657,0.024604216601465945,0.019889533008353277,0.023734025595382447
2023-04-30,0.04827942295608758,0.038336140230968804,0.03412203702451786,0.04063559776349989,0.011697908512773969,0.04958462204179792,0.019215595993560895
2023-05-31,0.05154356547277623,0.013605500090596677,0.011009098739843513,0.04583917074110382,0.041225915803456026,-0.01008475139044085,0.0070201520833879216
2023-06-30,0.04599042751950756,0.031228961526330583,0.02152729985683425,0.053892409303768714,-0.00029437283939337533,0.06744600956427993,0.01763787361498342
2023-07-31,-0.006171244065635243,-0.0048868954639111105,-0.00346741681381913,-0.0006714535332323424,0.015312137707567786,-0.0068253202103909505,0.0033589609602355463
2023-08-31,0.06444518175548551,0.016312392729143328,0.030210748571013246,0.010057050626719776,-0.02624717158562262,0.02290037914830556,-0.0012801780013147754
2023-09-30,-0.030309689697225365,-0.031202693414748333,-0.020962140439856364,-0.03733910944061749,-0.020848708849351416,-0.02956452516577368,-0.018087861633461735
2023-10-31,-0.0006576475775424793,-0.027203389608366078,-0.017906132474654453,-0.042742480060955435,-0.06436368032055606,-0.02154890194177428,-0.029982801357105
2023-11-30,0.027300241835669994,0.05652438831920916,0.03860515460550476,0.08095743957146902,0.10746897393499766,0.04300491738196821,0.058436284644365025
2023-12-31,0.025230403184856268,0.047067215428450056,0.04345114473805022,0.05530041577939428,0.0652335833203912,0.03711719095392696,0.041681330739842884
2024-01-31,0.09109049066330434,0.023583586138129106,0.027788635862545367,0.03733283216206427,-0.06208541998908812,0.05470829004772604,-0.004083953388736598
2024-02-29,0.11978110683924767,0.052008222079690226,0.049829822362111635,0.09670971681618384,0.05926686873268916,0.05754841387162024,0.03345609324668834
2024-03-31,0.06604670091011869,0.054478192060087534,0.05894987470997713,0.05050774124377726,0.059020591044793846,0.045419237664378276,0.0336647873994512
2024-04-30,0.01617095496642045,-0.008088518527164641,0.000215435235130217,-0.011712978986868312,-0.022505919401174634,-0.022658941407997735,-0.01664935589410312
2024-05-31,0.032478732632037766,0.011748331770618178,0.0066232894615417,0.02243110831725479,-0.017462578650827565,0.051328491782496766,0.012853404168713443
2024-06-30,0.0765384480303211,0.048412754305728126,0.03966992324903434,0.07988070770538935,0.07039722103488,0.0438070868958218,0.04103132013684466
2024-07-31,0.00029445013887311,-0.0005631539060387857,0.0043014182366230645,-0.020892622218032838,-0.006984625006941636,0.009591589312872628,0.005738774167610883
2024-08-31,0.007053056071358614,-0.007589409878595593,-0.004493105912993553,-0.016527470676581484,-0.04786884732923524,-0.014077718251848448,-0.018013000238159202
2024-09-30,-0.026002982869464158,-0.00457427747036494,-0.003572129437700441,-0.014178125223840102,-0.04352618719340462,0.0029421796556514668,-0.009376446789689484
2024-10-31,0.059510076631412084,0.03873888978887282,0.05052522099123062,0.042809682328634656,-0.014911389513284301,0.04351026391750579,0.007227825307015495
2024-11-30,-0.010589112723704898,0.006807648159678557,0.008056112114798415,0.00944245930609133,-0.042394027598775974,0.07095583576868592,0.016683878637886538
2024-12-31,0.09627916711205523,0.02181506289784018,0.022927446634732312,0.03509056044224291,-0.01776955951023962,0.02783625512987431,-0.001380409262758025
2025-01-31,0.03838683514460916,0.03755526581472623,0.03695815680668442,0.045466040602503574,0.046617993032896266,0.008850995148037555,0.020171262399789478
2025-02-28,0.03810304566558995,0.012953750918133299,0.005412780324903945,0.0131910823615506,0.010016409422912265,-0.00707928907550448,0.004858500648684782
2025-03-31,-0.013930516599303784,-0.022551169447615857,-0.017708871732648925,-0.04858004860845145,0.002516201357262604,-0.04298634340179075,-0.01253650639724449
2025-04-30,0.020442284714111445,0.012274143197905757,-0.0014036108276005198,0.0380743195479397,0.01479663551622834,-0.03447534301610766,-0.0003158732318675698
2025-05-31,-0.0014718571668872293,0.01315053334991415,0.007973443025599115,0.04555323627580644,0.06497711936258077,0.017729140489345374,0.020994425671336997
2025-06-30,0.017728917940966503,0.029505477905170146,0.015009580305095022,0.06022285622817657,0.15384628006149725,0.046153876441039854,0.06016157371865042
2025-07-31,0.05308235257083724,0.03807020560716213,0.03475065482870875,0.058869083145777684,0.057603999874861644,0.04473617336710056,0.03190845013224496
2025-08-31,-0.008394900429740514,0.003615376337911883,0.004316215247928203,-0.006299223589139014,-0.016505443370339545,0.014576069600317876,0.00025178547076480873
2025-09-30,0.10942356708777404,0.07455918749145188,0.06284459185354019,0.06031672720584985,0.10266207381053039,0.04678139506796053,0.042952202574976416
2025-10-31,0.02398020879758226,0.04228239176308416,0.03181033809643633,0.08018353808173594,0.2236213086694132,0.04190211672916866,0.07834345451349953
2025-11-30,0.00041474931641395554,0.004019677471812955,0.015044698118678253,-0.01597516296631505,-0.04290994843832219,0.02825085609742728,-0.00935056531014633
2025-12-31,-0.011497329104490368,0.008307376229336005,0.0045395613275820606,0.015127231824553743,0.09424983344987203,-0.015288920526041583,0.0238001303014584
2026-01-31,0.07088483390379625,0.07055074095536246,0.06662894764063983,0.10620432997268803,0.27081484724657745,0.008280531157561999,0.08019347036951821
2026-02-28,0.009650100262482201,0.030586748643206128,0.022038799342793503,0.04738995866796618,0.21751499688109543,-0.0061718575856986035,0.06805334763329679
2026-03-31,-0.01902630773628517,-0.035986065981672276,-0.012972998241193103,-0.06554580096553163,-0.19857625503147325,0.00624458742555567,-0.06517505286716171
2026-04-30,0.0510773068766974,0.08193921946489892,0.06645760051387255,0.17613338177485222,0.33036518502690004,0.08409781329661214,0.1248784201740174
2026-05-31,0.012120831163599079,0.04094231266313637,0.03296932846431832,0.11333178091098964,0.34943196036234414,0.05822370014692213,0.1208275030617024
