,000270.KS,000660.KS,005380.KS,005930.KS,006400.KS,009540.KS,012450.KS,028260.KS,034020.KS,035420.KS,042660.KS,051910.KS,055550.KS,068270.KS,069500.KS,105560.KS,133690.KS,148070.KS,153130.KS,207940.KS,229200.KS,261240.KS,360750.KS,411060.KS,458730.KS,AAPL,AMD,AMZN,AVGO,COST,GOOGL,JPM,LLY,META,MSFT,NVDA,TLT,TSLA,V,XOM
2022-10-31,0.01937473451136977,,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.14999999999999916,0.03785090567938777,2.1223902395215242e-17,0.1999999999999998,0.0,0.12487642950679922,0.0253850777705092,0.06932483478218798,,,,0.1460198607771467,,,0.14999999999999983,,,,0.0,,0.0,0.07716815697260047
2022-11-30,,,,,0.03174419345388462,,1.5890740866033085e-17,0.0,,,,,,4.845689988064902e-17,8.798982593839289e-17,,1.2154026789300713e-16,3.3975679192741754e-18,0.2499999999999999,0.0547521237619133,0.0,0.09999999999999998,0.0,0.15000000000000024,0.0396683828656631,,,,,0.14999999999999994,,4.67305501657036e-17,0.14999999999999994,,,,0.0,,0.0,0.07383529991853868
2022-12-31,,,,,0.006058665070244732,,0.010166205632456076,1.177189971594729e-16,,,,0.06415331039746934,0.0,,0.0,,0.0,1.4242081652848487e-16,0.09999999999999973,,0.0,0.2,0.0,0.2,0.06406172847171067,,,,0.15,,,1.6870949922235354e-17,0.14999999999999997,,,,1.1463096836362848e-16,,0.0,0.05556009042811929
2023-01-31,,,,,,,0.03528466143994745,3.4647855700595386e-17,,,,,0.03206278223821333,0.028227852957438467,0.0,,1.2796443474365884e-16,1.0219475313551875e-17,0.2380258649267776,0.008547743035926952,0.0,0.06197413507322248,0.0,0.19999999999999987,0.0,,,,0.14999999999999997,,,0.0,0.14999999999999997,,,,0.0,,6.177134656332484e-17,0.09587696032847373
2023-02-28,,,,,0.0,,0.0376596326282306,1.0478221033088276e-16,,,,,0.07730246478222598,,7.270105884671735e-17,,0.0,0.0,0.17346283585043615,0.011052664814855227,0.0,0.15164610991564728,0.0,0.17114730105900958,3.130879134064616e-17,,,,0.14999999999999986,,,7.844395920178537e-17,0.14990938814292643,,,,8.563579111490533e-17,,0.0,0.07781960280666847
2023-03-31,0.08314665147897125,,,,5.2369782958095105e-17,,0.04113588190166326,0.0,,,,0.01747400520720016,,,1.790312218373856e-16,,3.005996520265323e-16,0.0,0.177556833039587,,0.0,0.09367071143526831,1.5846880648290429e-16,0.19999999999999984,0.03014490776369825,,,,0.14999999999999983,,,9.650246382079576e-17,0.06891766365520899,,,,0.0,,0.0,0.13795334551840227
2023-04-30,0.07870911678350742,,0.0,0.0,,,0.05826880286424648,,,,,0.009006734149690152,,,8.227561224584903e-17,,1.8023572756429608e-16,2.0299814628088278e-16,0.04162203742858063,,0.0,0.14627490368735876,0.0,0.19999999999999984,0.013925545185081288,,0.0,,0.14999999999999986,,,,0.0847263315422526,,,0.06746652835928277,0.0,,,0.14999999999999963
2023-05-31,0.08659420096563528,,0.0,,,,0.13399389225444588,,,,0.07369070414632543,0.005618603415757084,,,0.0,,2.580002184481091e-16,0.0,2.7112782483731102e-17,,0.0,0.13002064719880302,0.0,0.13320054324941522,0.16765388343184762,0.0043379017771241965,,,,,,,0.14999999999999988,1.0419922257614284e-16,5.604299218609283e-17,0.11488962356064593,0.0,,,
2023-06-30,0.08624982668226479,0.0,0.0,0.0,,,0.11572618619908553,,,,,,,,0.0,,2.7408805888425913e-16,0.0,3.141194873571175e-18,,7.41178031346859e-17,0.19999999999999965,0.0,0.14760343714035354,0.22062323435275694,0.0,9.988964854331343e-17,,0.14999999999999972,,,,,3.1999447506552785e-16,,0.07979731562553904,0.0,,,
2023-07-31,0.00844057056079,,,2.8211149524851965e-17,,3.262023494688234e-17,0.15,,,,0.09282011190141157,,,,0.0,,0.0,0.0,0.0,,1.9054693459804083e-16,0.2,0.0,0.0,0.1619275629194836,2.035408379289603e-17,,,0.14999999999999994,,,,0.15,0.0,,0.08681175461831457,1.6584761702225598e-16,,,
