start,CAGR,Vol,Sharpe,MDD
2019-02-28,0.13980575163689157,0.07427351138060029,1.8080122486244918,-0.08521602929877259
2020-01-31,0.14368141836423942,0.0785535328745831,1.7572372810214691,-0.08521602929877237
2021-01-31,0.14870386186074436,0.074581214544256,1.9061131294638602,-0.0852160292987727
2022-01-31,0.1489759000353137,0.08131356112712705,1.7574161135376958,-0.06900690634822881
2023-01-31,0.22824299788565705,0.07033617242303068,2.9818930366711496,-0.036002117174657955
